"Year","TreeGage15yrPct","below_mean","drought_length"
762,NA,NA,NA
763,NA,NA,NA
764,NA,NA,NA
765,NA,NA,NA
766,NA,NA,NA
767,NA,NA,NA
768,NA,NA,NA
769,NA,NA,NA
770,NA,NA,NA
771,NA,NA,NA
772,NA,NA,NA
773,NA,NA,NA
774,NA,NA,NA
775,NA,NA,NA
776,103.077059533297,FALSE,0
777,103.316996822714,FALSE,0
778,104.335807467005,FALSE,0
779,105.413679597922,FALSE,0
780,107.458683572333,FALSE,0
781,105.985837749607,FALSE,0
782,106.871760048991,FALSE,0
783,107.598954603068,FALSE,0
784,111.164791858088,FALSE,0
785,113.180265089186,FALSE,0
786,110.791966223764,FALSE,0
787,109.658723949135,FALSE,0
788,110.267795529962,FALSE,0
789,112.44568784928,FALSE,0
790,112.128232358668,FALSE,0
791,109.514761575486,FALSE,0
792,106.683501560372,FALSE,0
793,105.819727318473,FALSE,0
794,104.568362070593,FALSE,0
795,105.096224107309,FALSE,0
796,107.189215539603,FALSE,0
797,104.771385930869,FALSE,0
798,103.767340658234,FALSE,0
799,98.256165687484,TRUE,1
800,97.957166911442,TRUE,2
801,103.601230227099,FALSE,0
802,105.638851515682,FALSE,0
803,107.403313428621,FALSE,0
804,107.381165371136,FALSE,0
805,106.93451287853,FALSE,0
806,106.749945732826,FALSE,0
807,107.052635851782,FALSE,0
808,107.311029855769,FALSE,0
809,106.698266932028,FALSE,0
810,106.77209379031,FALSE,0
811,106.975117650586,FALSE,0
812,108.444272130397,FALSE,0
813,108.296618413833,FALSE,0
814,109.186232056131,FALSE,0
815,105.096224107309,FALSE,0
816,102.615641669035,FALSE,0
817,99.3635685617137,TRUE,1
818,94.7272418616055,TRUE,2
819,90.7442828572928,TRUE,3
820,93.6013822728053,TRUE,4
821,96.7427150927035,TRUE,5
822,97.5326624763206,TRUE,6
823,93.328222897162,TRUE,7
824,93.9077637346755,TRUE,8
825,90.9657634321387,TRUE,9
826,89.7328548988297,TRUE,10
827,89.0794872030342,TRUE,11
828,87.540197207855,TRUE,12
829,86.3405107607728,TRUE,13
830,87.318716633009,TRUE,14
831,87.0603226290221,TRUE,15
832,88.8690806569306,TRUE,16
833,90.7369001714646,TRUE,17
834,92.5714975997717,TRUE,18
835,88.1160467024544,TRUE,19
836,85.9529197547924,TRUE,20
837,87.6804682385907,TRUE,21
838,92.8704963758137,TRUE,22
839,93.103050979402,TRUE,23
840,91.6671185858175,TRUE,24
841,90.3234697650855,TRUE,25
842,90.9620720892246,TRUE,26
843,93.0144587494636,TRUE,27
844,95.4618191015112,TRUE,28
845,97.174602213653,TRUE,29
846,96.6984189777343,TRUE,30
847,94.6829457466363,TRUE,31
848,92.619485057655,TRUE,32
849,92.357399710754,TRUE,33
850,96.5396912324281,TRUE,34
851,97.1007753553711,TRUE,35
852,95.5651767031059,TRUE,36
853,95.1628203254692,TRUE,37
854,97.4108481601554,TRUE,38
855,100.028010286251,FALSE,0
856,99.8729738838593,TRUE,1
857,100.315935033551,FALSE,0
858,100.87332781358,FALSE,0
859,100.105528487448,FALSE,0
860,98.5293250631273,TRUE,1
861,98.1343513713187,TRUE,2
862,98.2524743445699,TRUE,3
863,99.0239650136166,TRUE,4
864,100.349157119778,FALSE,0
865,98.178647486288,TRUE,1
866,96.5433825753421,TRUE,2
867,94.6607976891517,TRUE,3
868,94.5537487446428,TRUE,4
869,93.4943333282965,TRUE,5
870,93.6752091310873,TRUE,6
871,94.5205266584159,TRUE,7
872,93.8597762767923,TRUE,8
873,90.2127294776626,TRUE,9
874,86.6948796805263,TRUE,10
875,86.4807817915086,TRUE,11
876,88.1123553595403,TRUE,12
877,90.4046793091957,TRUE,13
878,90.9657634321387,TRUE,14
879,90.7258261427223,TRUE,15
880,89.9137307016206,TRUE,16
881,90.4452840812508,TRUE,17
882,92.5678062568576,TRUE,18
883,90.8919365738568,TRUE,19
884,88.3707493635272,TRUE,20
885,88.5147117371771,TRUE,21
886,90.5597157115878,TRUE,22
887,93.7084312173142,TRUE,23
888,96.9088255238379,TRUE,24
889,98.6326826647221,TRUE,25
890,100.11660251619,FALSE,0
891,96.7759371789303,TRUE,1
892,95.6500775901302,TRUE,2
893,96.8940601521815,TRUE,3
894,98.1675734575456,TRUE,4
895,100.219960117785,FALSE,0
896,102.966319245874,FALSE,0
897,102.955245217132,FALSE,0
898,103.745192600749,FALSE,0
899,108.455346159139,FALSE,0
900,108.385210643771,FALSE,0
901,105.587172714884,FALSE,0
902,101.523004166462,FALSE,0
903,98.7655710096296,TRUE,1
904,99.5407530215904,TRUE,2
905,100.64815589582,FALSE,0
906,100.869636470666,FALSE,0
907,99.1236312722973,TRUE,1
908,99.7733076251787,TRUE,2
909,98.1232773425765,TRUE,3
910,95.8937062224607,TRUE,4
911,94.970870493936,TRUE,5
912,96.7021103206484,TRUE,6
913,97.4588356180387,TRUE,7
914,95.3879922432292,TRUE,8
915,94.3396508556251,TRUE,9
916,94.634958288753,TRUE,10
917,96.1004214256503,TRUE,11
918,98.256165687484,TRUE,12
919,99.2897417034317,TRUE,13
920,96.3551240867231,TRUE,14
921,100.518958893827,FALSE,0
922,102.530740782011,FALSE,0
923,101.851533685816,FALSE,0
924,99.525987649934,TRUE,1
925,100.304861004809,FALSE,0
926,101.246153447904,FALSE,0
927,101.253536133732,FALSE,0
928,102.231742005968,FALSE,0
929,103.933451089368,FALSE,0
930,103.601230227099,FALSE,0
931,105.712678373964,FALSE,0
932,106.676118874544,FALSE,0
933,105.077767392739,FALSE,0
934,103.209947878205,FALSE,0
935,106.532156500894,FALSE,0
936,104.402251639459,FALSE,0
937,103.560625455044,FALSE,0
938,103.811636773203,FALSE,0
939,104.642188928875,FALSE,0
940,105.605629429455,FALSE,0
941,102.301877521336,FALSE,0
942,101.54884356686,FALSE,0
943,100.928697957292,FALSE,0
944,97.510514418836,TRUE,1
945,99.411556019597,TRUE,2
946,101.482399394406,FALSE,0
947,101.371659106983,FALSE,0
948,102.862961644279,FALSE,0
949,103.715661857436,FALSE,0
950,103.39451502391,FALSE,0
951,103.383440995167,FALSE,0
952,103.387132338081,FALSE,0
953,99.7400855389518,TRUE,1
954,100.755204840329,FALSE,0
955,99.8692825409452,TRUE,1
956,99.6071971940442,TRUE,2
957,96.8645294088687,TRUE,3
958,96.9088255238379,TRUE,4
959,99.1863841018369,TRUE,5
960,99.3118897609163,TRUE,6
961,95.0668454097026,TRUE,7
962,94.6460323174953,TRUE,8
963,94.409786370993,TRUE,9
964,95.4876585019099,TRUE,10
965,96.2370011134719,TRUE,11
966,98.2487830016558,TRUE,12
967,98.5883865497529,TRUE,13
968,100.153515945331,FALSE,0
969,102.113619032717,FALSE,0
970,102.180063205171,FALSE,0
971,101.556226252688,FALSE,0
972,102.479061981213,FALSE,0
973,104.162314350042,FALSE,0
974,105.055619335254,FALSE,0
975,103.080750876211,FALSE,0
976,102.604567640292,FALSE,0
977,101.434411936523,FALSE,0
978,100.131367887846,FALSE,0
979,97.7725997657371,TRUE,1
980,93.9372944779883,TRUE,2
981,90.268099621374,TRUE,3
982,90.0466190465281,TRUE,4
983,90.5929377978147,TRUE,5
984,88.7620317124217,TRUE,6
985,90.0392363606999,TRUE,7
986,92.6121023718268,TRUE,8
987,96.2886799142693,TRUE,9
988,97.097084012457,TRUE,10
989,99.3894079621124,TRUE,11
990,101.30521493453,FALSE,0
991,100.367613834349,FALSE,0
992,98.7102008659182,TRUE,1
993,96.2259270847296,TRUE,2
994,99.8065297114055,TRUE,3
995,104.62004087139,FALSE,0
996,109.308046372296,FALSE,0
997,110.625855792629,FALSE,0
998,111.578222264467,FALSE,0
999,113.398054321118,FALSE,0
1000,112.467835906765,FALSE,0
1001,109.76208155073,FALSE,0
1002,106.007985807092,FALSE,0
1003,102.165297833515,FALSE,0
1004,97.9313275110433,TRUE,1
1005,94.7346245474337,TRUE,2
1006,96.8792947805251,TRUE,3
1007,101.892138457871,FALSE,0
1008,106.860686020249,FALSE,0
1009,104.236141208324,FALSE,0
1010,99.411556019597,TRUE,1
1011,96.0671993394234,TRUE,2
1012,92.9000271191265,TRUE,3
1013,92.2023633083619,TRUE,4
1014,91.2647622081807,TRUE,5
1015,92.1174624213376,TRUE,6
1016,95.3843009003151,TRUE,7
1017,97.9608582543561,TRUE,8
1018,96.8792947805251,TRUE,9
1019,94.7936860340593,TRUE,10
1020,98.7286575804887,TRUE,11
1021,100.249490861097,FALSE,0
1022,97.7061555932833,TRUE,1
1023,95.5799420747623,TRUE,2
1024,98.5810038639247,TRUE,3
1025,102.619333011949,FALSE,0
1026,102.848196272623,FALSE,0
1027,104.398560296545,FALSE,0
1028,103.752575286577,FALSE,0
1029,103.121355648266,FALSE,0
1030,103.405589052652,FALSE,0
1031,102.235433348883,FALSE,0
1032,100.308552347723,FALSE,0
1033,102.696851213145,FALSE,0
1034,107.133845395892,FALSE,0
1035,104.586818785164,FALSE,0
1036,101.718645340909,FALSE,0
1037,101.655892511369,FALSE,0
1038,101.246153447904,FALSE,0
1039,98.4222761186185,TRUE,1
1040,95.3400047853459,TRUE,2
1041,93.9520598496447,TRUE,3
1042,94.2658239973431,TRUE,4
1043,93.3799016979594,TRUE,5
1044,93.8228628476513,TRUE,6
1045,92.9775453203226,TRUE,7
1046,92.2651161379015,TRUE,8
1047,94.3839469705943,TRUE,9
1048,93.9299117921601,TRUE,10
1049,91.124491177445,TRUE,11
1050,92.5641149139435,TRUE,12
1051,94.7715379765747,TRUE,13
1052,95.4396710440266,TRUE,14
1053,96.7648631501881,TRUE,15
1054,99.075643814414,TRUE,16
1055,98.4924116339864,TRUE,17
1056,100.312243690637,FALSE,0
1057,100.998833472659,FALSE,0
1058,103.464650539278,FALSE,0
1059,102.527049439096,FALSE,0
1060,101.685423254682,FALSE,0
1061,101.393807164468,FALSE,0
1062,99.3303464754868,TRUE,1
1063,101.072660330941,FALSE,0
1064,103.962981832681,FALSE,0
1065,105.764357174761,FALSE,0
1066,103.427737110137,FALSE,0
1067,99.9689487996259,TRUE,1
1068,97.2262810144504,TRUE,2
1069,96.1742482839322,TRUE,3
1070,97.731994993682,TRUE,4
1071,96.0635079965093,TRUE,5
1072,94.1956884819752,TRUE,6
1073,93.3356055829902,TRUE,7
1074,94.1513923670061,TRUE,8
1075,94.07387416581,TRUE,9
1076,95.0188579518193,TRUE,10
1077,96.986343725034,TRUE,11
1078,96.425259602091,TRUE,12
1079,96.089347396908,TRUE,13
1080,96.1373348547912,TRUE,14
1081,97.88334005316,TRUE,15
1082,101.988113373638,FALSE,0
1083,105.753283146019,FALSE,0
1084,107.717077576319,FALSE,0
1085,107.192906882517,FALSE,0
1086,107.255659712057,FALSE,0
1087,111.803394182227,FALSE,0
1088,113.984977844459,FALSE,0
1089,113.243017918725,FALSE,0
1090,110.134907185054,FALSE,0
1091,110.142289870882,FALSE,0
1092,108.459037502053,FALSE,0
1093,107.270425083713,FALSE,0
1094,104.797225331267,FALSE,0
1095,102.903566416335,FALSE,0
1096,103.737809914921,FALSE,0
1097,101.319980306186,FALSE,0
1098,98.5699298351824,TRUE,1
1099,96.0635079965093,TRUE,2
1100,96.4547903454038,TRUE,3
1101,97.3813174168426,TRUE,4
1102,96.3108279717539,TRUE,5
1103,96.0671993394234,TRUE,6
1104,96.2591491709565,TRUE,7
1105,99.0830265002422,TRUE,8
1106,98.5699298351824,TRUE,9
1107,98.9464468124205,TRUE,10
1108,98.030993769724,TRUE,11
1109,98.4001280611339,TRUE,12
1110,99.1790014160087,TRUE,13
1111,98.030993769724,TRUE,14
1112,99.784381653921,TRUE,15
1113,102.383087065447,FALSE,0
1114,102.545506153667,FALSE,0
1115,106.54692187255,FALSE,0
1116,110.666460564684,FALSE,0
1117,112.848044226917,FALSE,0
1118,111.46379063413,FALSE,0
1119,113.623226238878,FALSE,0
1120,115.077615347033,FALSE,0
1121,113.892694271607,FALSE,0
1122,112.593341565844,FALSE,0
1123,112.633946337899,FALSE,0
1124,111.596678979037,FALSE,0
1125,108.61776524736,FALSE,0
1126,106.366046069759,FALSE,0
1127,105.963689692122,FALSE,0
1128,106.794241847795,FALSE,0
1129,108.551321074906,FALSE,0
1130,103.372366966425,FALSE,0
1131,97.3776260739285,TRUE,1
1132,91.6892666433021,TRUE,2
1133,92.3020295670425,TRUE,3
1134,90.6999867423236,TRUE,4
1135,89.7845336996271,TRUE,5
1136,91.3570457810332,TRUE,6
1137,93.0624462073469,TRUE,7
1138,92.1912892796196,TRUE,8
1139,92.5124361131462,TRUE,9
1140,92.5308928277166,TRUE,10
1141,94.4356257713917,TRUE,11
1142,94.5685141162992,TRUE,12
1143,92.8077435462741,TRUE,13
1144,90.8697885163722,TRUE,14
1145,92.7523734025626,TRUE,15
1146,94.3064287693982,TRUE,16
1147,93.1362730656289,TRUE,17
1148,90.2754823072022,TRUE,18
1149,89.0979439176047,TRUE,19
1150,87.0750880006785,TRUE,20
1151,85.8384881244554,TRUE,21
1152,84.2881241005339,TRUE,22
1153,85.04115805501,TRUE,23
1154,84.4136297596132,TRUE,24
1155,85.8864755823387,TRUE,25
1156,86.4401770194535,TRUE,26
1157,84.7200112214834,TRUE,27
1158,83.5313988031436,TRUE,28
1159,84.443160502926,TRUE,29
1160,85.4582798043032,TRUE,30
1161,85.8421794673695,TRUE,31
1162,88.1714168461659,TRUE,32
1163,91.6671185858175,TRUE,33
1164,93.438963184585,TRUE,34
1165,94.3138114552264,TRUE,35
1166,93.6309130161181,TRUE,36
1167,93.8339368763935,TRUE,37
1168,93.963133878387,TRUE,38
1169,94.8269081202862,TRUE,39
1170,95.0004012372488,TRUE,40
1171,94.036960736669,TRUE,41
1172,94.9376484077091,TRUE,42
1173,96.3219020004962,TRUE,43
1174,95.1702030112973,TRUE,44
1175,92.8557310041573,TRUE,45
1176,92.1839065937913,TRUE,46
1177,91.7077233578726,TRUE,47
1178,91.0395902904207,TRUE,48
1179,92.4016958257232,TRUE,49
1180,97.7799824515653,TRUE,50
1181,103.217330564033,FALSE,0
1182,104.66433698636,FALSE,0
1183,106.251614439422,FALSE,0
1184,110.444979989839,FALSE,0
1185,110.814114281248,FALSE,0
1186,110.692299965083,FALSE,0
1187,111.161100515174,FALSE,0
1188,112.120849672839,FALSE,0
1189,112.944019142683,FALSE,0
1190,115.328626665191,FALSE,0
1191,116.871608003285,FALSE,0
1192,120.426371229562,FALSE,0
1193,120.024014851925,FALSE,0
1194,117.879344618834,FALSE,0
1195,114.287667963415,FALSE,0
1196,111.740641352687,FALSE,0
1197,112.689316481611,FALSE,0
1198,110.78827488085,FALSE,0
1199,106.473095014268,FALSE,0
1200,104.693867729672,FALSE,0
1201,104.963335762402,FALSE,0
1202,103.940833775196,FALSE,0
1203,104.483461183569,FALSE,0
